799	GARIGARI_CONV_COUNT_IN_GOD_WORLD
800	COUNTER_CATHLE_BUILD_SIGNBOARD_STATUS
801	COUNTER_MAGICIANS_HOUSE_VISUAL_STATUS
802	SECRET_GOD_MEMO_NO
803	KING_CHAIR_SUB_EVENT_EXP
804	KING_CHAIR_SUB_EVENT_LEVEL
805	JINJYA_PRESENT_LEVEL
806	COUNTER_TVLUNCH_PROGRESS
808	FESTIVAL_FINISH_EVENT_TYPE
809	COUNTERFLAG_GLOBE_STATUS
810	COUNTER_OMULET_EGG_ATK
811	COUNTER_GOD_WORLD_PRINCESS_TALK
812	PINGPONG_CLEARED_LEVEL
813	FLYINGMACHINE_DEVELOPMENT_PROGRESS
814	ITEM_RESULT_DEAD_MONEY
815	CONTINUE_ITEM_RESULT_DEAD_MONEY_TMP
